nm,n,k,wl
1145.0,2.249042,0.0,1.145
1150.0,2.248787,0.0,1.15
1155.0,2.248536,0.0,1.155
1160.0,2.248289,0.0,1.16
1165.0,2.248044,0.0,1.165
1170.0,2.247803,0.0,1.17
1175.0,2.247566,0.0,1.175
1180.0,2.247331,0.0,1.18
1185.0,2.247099,0.0,1.185
1190.0,2.246871,0.0,1.19
1195.0,2.246645,0.0,1.195
1200.0,2.246423,0.0,1.2
1205.0,2.246203,0.0,1.205
1210.0,2.245986,0.0,1.21
1215.0,2.245772,0.0,1.215
1220.0,2.24556,0.0,1.22
1225.0,2.245352,0.0,1.225
1230.0,2.245146,0.0,1.23
1235.0,2.244942,0.0,1.235
1240.0,2.244741,0.0,1.24
1245.0,2.244543,0.0,1.245
1250.0,2.244347,0.0,1.25
1255.0,2.244153,0.0,1.255
1260.0,2.243962,0.0,1.26
1265.0,2.243773,0.0,1.265
1270.0,2.243587,0.0,1.27
1275.0,2.243403,0.0,1.275
1280.0,2.243221,0.0,1.28
1285.0,2.243041,0.0,1.285
1290.0,2.242863,0.0,1.29
1295.0,2.242688,0.0,1.295
1300.0,2.242515,0.0,1.3
1305.0,2.242343,0.0,1.305
1310.0,2.242174,0.0,1.31
1315.0,2.242007,0.0,1.315
1320.0,2.241841,0.0,1.32
1325.0,2.241678,0.0,1.325
1330.0,2.241516,0.0,1.33
1335.0,2.241357,0.0,1.335
1340.0,2.241199,0.0,1.34
1345.0,2.241043,0.0,1.345
1350.0,2.240889,0.0,1.35
1355.0,2.240736,0.0,1.355
1360.0,2.240585,0.0,1.36
1365.0,2.240436,0.0,1.365
1370.0,2.240289,0.0,1.37
1375.0,2.240143,0.0,1.375
1380.0,2.239999,0.0,1.38
1385.0,2.239857,0.0,1.385
1390.0,2.239716,0.0,1.39
1395.0,2.239577,0.0,1.395
1400.0,2.239439,0.0,1.4
1405.0,2.239303,0.0,1.405
1410.0,2.239168,0.0,1.41
1415.0,2.239035,0.0,1.415
1420.0,2.238903,0.0,1.42
1425.0,2.238772,0.0,1.425
1430.0,2.238643,0.0,1.43
1435.0,2.238516,0.0,1.435
1440.0,2.23839,0.0,1.44
1445.0,2.238265,0.0,1.445
1450.0,2.238141,0.0,1.45
1455.0,2.238019,0.0,1.455
1460.0,2.237898,0.0,1.46
1465.0,2.237778,0.0,1.465
1470.0,2.23766,0.0,1.47
1475.0,2.237542,0.0,1.475
1480.0,2.237426,0.0,1.48
1485.0,2.237312,0.0,1.485
1490.0,2.237198,0.0,1.49
1495.0,2.237085,0.0,1.495
1500.0,2.236974,0.0,1.5
1505.0,2.236864,0.0,1.505
1510.0,2.236755,0.0,1.51
1515.0,2.236647,0.0,1.515
1520.0,2.23654,0.0,1.52
1525.0,2.236434,0.0,1.525
1530.0,2.23633,0.0,1.53
1535.0,2.236226,0.0,1.535
1540.0,2.236123,0.0,1.54
1545.0,2.236022,0.0,1.545
1550.0,2.235921,0.0,1.55
1555.0,2.235821,0.0,1.555
1560.0,2.235723,0.0,1.56
1565.0,2.235625,0.0,1.565
1570.0,2.235528,0.0,1.57
1575.0,2.235433,0.0,1.575
1580.0,2.235338,0.0,1.58
1585.0,2.235244,0.0,1.585
1590.0,2.235151,0.0,1.59
1595.0,2.235059,0.0,1.595
1600.0,2.234967,0.0,1.6
1605.0,2.234877,0.0,1.605
1610.0,2.234787,0.0,1.61
1615.0,2.234699,0.0,1.615
1620.0,2.234611,0.0,1.62
1625.0,2.234524,0.0,1.625
1630.0,2.234438,0.0,1.63
1635.0,2.234352,0.0,1.635
1640.0,2.234268,0.0,1.64
1645.0,2.234184,0.0,1.645
1650.0,2.234101,0.0,1.65
1655.0,2.234019,0.0,1.655
1660.0,2.233937,0.0,1.66
1665.0,2.233856,0.0,1.665
1670.0,2.233776,0.0,1.67
1675.0,2.233697,0.0,1.675
1680.0,2.233619,0.0,1.68
1685.0,2.233541,0.0,1.685
1690.0,2.233464,0.0,1.69
1695.0,2.233387,0.0,1.695
1700.0,2.233311,0.0,1.7
1705.0,2.233236,0.0,1.705
1710.0,2.233162,0.0,1.71
1715.0,2.233088,0.0,1.715
1720.0,2.233015,0.0,1.72
1725.0,2.232943,0.0,1.725
1730.0,2.232871,0.0,1.73
1735.0,2.2328,0.0,1.735
1740.0,2.232729,0.0,1.74
1745.0,2.232659,0.0,1.745
1750.0,2.23259,0.0,1.75
1755.0,2.232521,0.0,1.755
1760.0,2.232453,0.0,1.76
1765.0,2.232385,0.0,1.765
1770.0,2.232318,0.0,1.77
1775.0,2.232252,0.0,1.775
1780.0,2.232186,0.0,1.78
1785.0,2.232121,0.0,1.785
1790.0,2.232056,0.0,1.79
1795.0,2.231992,0.0,1.795
1800.0,2.231929,0.0,1.8
1805.0,2.231866,0.0,1.805
1810.0,2.231803,0.0,1.81
1815.0,2.231741,0.0,1.815
1820.0,2.23168,0.0,1.82
1825.0,2.231619,0.0,1.825
1830.0,2.231558,0.0,1.83
1835.0,2.231498,0.0,1.835
1840.0,2.231439,0.0,1.84
1845.0,2.23138,0.0,1.845
1850.0,2.231321,0.0,1.85
1855.0,2.231263,0.0,1.855
1860.0,2.231206,0.0,1.86
1865.0,2.231149,0.0,1.865
1870.0,2.231092,0.0,1.87
1875.0,2.231036,0.0,1.875
1880.0,2.23098,0.0,1.88
1885.0,2.230925,0.0,1.885
1890.0,2.23087,0.0,1.89
1895.0,2.230816,0.0,1.895
1900.0,2.230762,0.0,1.9
1905.0,2.230708,0.0,1.905
1910.0,2.230655,0.0,1.91
1915.0,2.230603,0.0,1.915
1920.0,2.23055,0.0,1.92
1925.0,2.230499,0.0,1.925
1930.0,2.230447,0.0,1.93
1935.0,2.230396,0.0,1.935
1940.0,2.230346,0.0,1.94
1945.0,2.230295,0.0,1.945
1950.0,2.230246,0.0,1.95
