nm,n,k,wl
3380.0,3.4698611097,2.226e-07,3.38
3390.0,3.4698610517,2.247e-07,3.39
3400.0,3.4698609934,2.269e-07,3.4
3410.0,3.469860935,2.29e-07,3.41
3420.0,3.4698608763,2.312e-07,3.42
3430.0,3.4698608174,2.334e-07,3.43
3440.0,3.4698607583,2.357e-07,3.44
3450.0,3.469860699,2.379e-07,3.45
3460.0,3.4698606394,2.402e-07,3.46
3470.0,3.4698605796,2.424e-07,3.47
3480.0,3.4698605197,2.447e-07,3.48
3490.0,3.4698604595,2.47e-07,3.49
3500.0,3.469860399,2.494e-07,3.5
3510.0,3.4698603384,2.517e-07,3.51
3520.0,3.4698602775,2.541e-07,3.52
3530.0,3.4698602164,2.564e-07,3.53
3540.0,3.4698601551,2.588e-07,3.54
3550.0,3.4698600936,2.612e-07,3.55
3560.0,3.4698600318,2.636e-07,3.56
3570.0,3.4698599698,2.661e-07,3.57
3580.0,3.4698599076,2.685e-07,3.58
3590.0,3.4698598452,2.71e-07,3.59
3600.0,3.4698597825,2.735e-07,3.6
3610.0,3.4698597196,2.76e-07,3.61
3620.0,3.4698596565,2.785e-07,3.62
3630.0,3.4698595932,2.811e-07,3.63
3640.0,3.4698595296,2.836e-07,3.64
3650.0,3.4698594658,2.862e-07,3.65
3660.0,3.4698594018,2.888e-07,3.66
3670.0,3.4698593375,2.914e-07,3.67
3680.0,3.469859273,2.941e-07,3.68
3690.0,3.4698592083,2.967e-07,3.69
3700.0,3.4698591434,2.994e-07,3.7
3710.0,3.4698590782,3.021e-07,3.71
3720.0,3.4698590128,3.048e-07,3.72
3730.0,3.4698589471,3.075e-07,3.73
3740.0,3.4698588812,3.102e-07,3.74
3750.0,3.4698588151,3.13e-07,3.75
3760.0,3.4698587488,3.158e-07,3.76
3770.0,3.4698586822,3.186e-07,3.77
3780.0,3.4698586154,3.214e-07,3.78
3790.0,3.4698585483,3.242e-07,3.79
3800.0,3.469858481,3.271e-07,3.8
3810.0,3.4698584135,3.299e-07,3.81
3820.0,3.4698583458,3.328e-07,3.82
3830.0,3.4698582778,3.357e-07,3.83
3840.0,3.4698582095,3.387e-07,3.84
3850.0,3.469858141,3.416e-07,3.85
3860.0,3.4698580723,3.446e-07,3.86
3870.0,3.4698580033,3.476e-07,3.87
3880.0,3.4698579341,3.506e-07,3.88
3890.0,3.4698578647,3.536e-07,3.89
3900.0,3.469857795,3.567e-07,3.9
3910.0,3.4698577251,3.597e-07,3.91
3920.0,3.4698576549,3.628e-07,3.92
3930.0,3.4698575845,3.659e-07,3.93
3940.0,3.4698575138,3.691e-07,3.94
3950.0,3.4698574429,3.722e-07,3.95
3960.0,3.4698573717,3.754e-07,3.96
3970.0,3.4698573003,3.786e-07,3.97
3980.0,3.4698572287,3.818e-07,3.98
3990.0,3.4698571568,3.851e-07,3.99
4000.0,3.4698570846,3.883e-07,4.0
4010.0,3.4698570122,3.916e-07,4.01
4019.9999999999995,3.4698569396,3.949e-07,4.02
4030.0000000000005,3.4698568667,3.982e-07,4.03
4040.0,3.4698567935,4.016e-07,4.04
4050.0,3.4698567201,4.049e-07,4.05
4059.9999999999995,3.4698566465,4.083e-07,4.06
4070.0000000000005,3.4698565726,4.117e-07,4.07
4080.0,3.4698564984,4.152e-07,4.08
4090.0,3.469856424,4.186e-07,4.09
4100.0,3.4698563493,4.221e-07,4.1
4110.0,3.4698562744,4.256e-07,4.11
4120.0,3.4698561992,4.291e-07,4.12
4130.0,3.4698561237,4.327e-07,4.13
4140.0,3.469856048,4.362e-07,4.14
4150.0,3.4698559721,4.398e-07,4.15
4160.0,3.4698558959,4.434e-07,4.16
4170.0,3.4698558194,4.471e-07,4.17
4180.0,3.4698557426,4.508e-07,4.18
4190.0,3.4698556656,4.544e-07,4.19
4200.0,3.4698555884,4.582e-07,4.2
4210.0,3.4698555108,4.619e-07,4.21
4220.0,3.469855433,4.656e-07,4.22
4230.0,3.469855355,4.694e-07,4.23
4240.0,3.4698552766,4.732e-07,4.24
4250.0,3.4698551981,4.771e-07,4.25
4260.0,3.4698551192,4.809e-07,4.26
4270.0,3.4698550401,4.848e-07,4.27
4280.0,3.4698549607,4.887e-07,4.28
4290.0,3.469854881,4.926e-07,4.29
4300.0,3.4698548011,4.966e-07,4.3
4310.0,3.4698547209,5.006e-07,4.31
4320.0,3.4698546404,5.046e-07,4.32
4330.0,3.4698545596,5.086e-07,4.33
4340.0,3.4698544786,5.127e-07,4.34
4350.0,3.4698543973,5.168e-07,4.35
4360.0,3.4698543158,5.209e-07,4.36
4370.0,3.4698542339,5.25e-07,4.37
4380.0,3.4698541518,5.292e-07,4.38
4390.0,3.4698540694,5.334e-07,4.39
4400.0,3.4698539867,5.376e-07,4.4
4410.0,3.4698539038,5.418e-07,4.41
4420.0,3.4698538205,5.461e-07,4.42
4430.0,3.469853737,5.504e-07,4.43
4440.0,3.4698536532,5.547e-07,4.44
4450.0,3.4698535691,5.591e-07,4.45
4460.0,3.4698534848,5.635e-07,4.46
4470.0,3.4698534001,5.679e-07,4.47
4480.0,3.4698533152,5.723e-07,4.48
4490.0,3.46985323,5.768e-07,4.49
4500.0,3.4698531445,5.812e-07,4.5
4510.0,3.4698530587,5.858e-07,4.51
4520.0,3.4698529726,5.903e-07,4.52
4530.0,3.4698528862,5.949e-07,4.53
4540.0,3.4698527996,5.995e-07,4.54
4550.0,3.4698527126,6.041e-07,4.55
4560.0,3.4698526254,6.088e-07,4.56
4570.0,3.4698525379,6.135e-07,4.57
4580.0,3.4698524501,6.182e-07,4.58
4590.0,3.4698523619,6.23e-07,4.59
4600.0,3.4698522735,6.277e-07,4.6
4610.0,3.4698521848,6.326e-07,4.61
4620.0,3.4698520958,6.374e-07,4.62
4630.0,3.4698520065,6.423e-07,4.63
4640.0,3.4698519169,6.472e-07,4.64
4650.0,3.469851827,6.521e-07,4.65
4660.0,3.4698517368,6.571e-07,4.66
4670.0,3.4698516463,6.621e-07,4.67
4680.0,3.4698515555,6.671e-07,4.68
4690.0,3.4698514644,6.722e-07,4.69
4700.0,3.4698513729,6.773e-07,4.7
4710.0,3.4698512812,6.824e-07,4.71
4720.0,3.4698511892,6.875e-07,4.72
4730.0,3.4698510968,6.927e-07,4.73
4740.0,3.4698510042,6.979e-07,4.74
4750.0,3.4698509112,7.032e-07,4.75
4760.0,3.469850818,7.085e-07,4.76
4770.0,3.4698507244,7.138e-07,4.77
4780.0,3.4698506305,7.191e-07,4.78
